,total,starttime,area_type,events,temperature,per_week_total,per_2weeks_total,per_30days_total,month,dayth,year,month_dayth,festival,isweekend
8715,346,2017-12-19,5.0,cloudy,43.00838150289017,1598.0,3232.0,8185.0,12,19,2017,12-19,winter,0
8716,171,2017-12-20,5.0,cloudy,31.16198830409357,1745.0,3291.0,8321.0,12,20,2017,12-20,winter,0
8717,248,2017-12-21,5.0,cloudy,37.66129032258065,1675.0,3137.0,8125.0,12,21,2017,12-21,winter,0
8718,211,2017-12-22,5.0,cloudy,36.77725118483412,1700.0,3136.0,8042.0,12,22,2017,12-22,winter,0
8719,99,2017-12-23,5.0,cloudy,26.938383838383842,1671.0,3063.0,8012.0,12,23,2017,12-23,winter,1
8720,39,2017-12-24,5.0,rain or snow,20.876923076923074,1575.0,3040.0,8017.0,12,24,2017,12-24,winter,1
8721,25,2017-12-25,5.0,cloudy,13.271999999999998,1425.0,2932.0,7844.0,12,25,2017,12-25,winter,0
8722,53,2017-12-26,5.0,cloudy,1.4566037735849051,1139.0,2737.0,7662.0,12,26,2017,12-26,winter,0
8723,53,2017-12-27,5.0,cloudy,2.111320754716981,846.0,2591.0,7510.0,12,27,2017,12-27,winter,0
8724,67,2017-12-28,5.0,rain or snow,11.592537313432837,728.0,2403.0,7168.0,12,28,2017,12-28,winter,0
8725,55,2017-12-29,5.0,rain or snow,13.318181818181818,547.0,2247.0,6800.0,12,29,2017,12-29,winter,0
8726,48,2017-12-30,5.0,cloudy,3.910416666666667,391.0,2062.0,6470.0,12,30,2017,12-30,winter,1
8727,50,2017-12-31,5.0,cloudy,8.505999999999998,340.0,1915.0,6148.0,12,31,2017,12-31,winter,1
8728,16,2014-01-01,6.0,rain or snow,19.35,0.0,0.0,0.0,1,1,2014,01-01,winter,0
8729,40,2014-01-02,6.0,rain or snow,16.860000000000007,0.0,0.0,0.0,1,2,2014,01-02,winter,0
8730,4,2014-01-03,6.0,cloudy,-6.725,0.0,0.0,0.0,1,3,2014,01-03,winter,0
8731,32,2014-01-04,6.0,rain or snow,30.10625,0.0,0.0,0.0,1,4,2014,01-04,winter,1
8732,9,2014-01-05,6.0,rain or snow,14.444444444444445,0.0,0.0,0.0,1,5,2014,01-05,winter,1
8733,365,2014-01-09,6.0,cloudy,17.518630136986307,0.0,0.0,0.0,1,9,2014,01-09,winter,0
8734,342,2014-01-10,6.0,cloudy,33.50350877192982,0.0,0.0,0.0,1,10,2014,01-10,winter,0
8735,151,2014-01-11,6.0,cloudy,34.43907284768213,808.0,0.0,0.0,1,11,2014,01-11,winter,1
8736,154,2014-01-12,6.0,cloudy,37.82012987012987,943.0,0.0,0.0,1,12,2014,01-12,winter,1
8737,991,2014-01-13,6.0,cloudy,38.612310797174565,1057.0,0.0,0.0,1,13,2014,01-13,winter,0
8738,789,2014-01-14,6.0,cloudy,29.41191381495564,2044.0,0.0,0.0,1,14,2014,01-14,winter,0
8739,683,2014-01-15,6.0,cloudy,16.524890190336748,2801.0,0.0,0.0,1,15,2014,01-15,winter,0
8740,675,2014-01-16,6.0,cloudy,29.49896296296297,3475.0,0.0,0.0,1,16,2014,01-16,winter,0
8741,491,2014-01-17,6.0,cloudy,14.76496945010183,3785.0,0.0,0.0,1,17,2014,01-17,winter,0
8742,62,2014-01-18,6.0,rain or snow,16.322580645161292,3934.0,4742.0,0.0,1,18,2014,01-18,winter,1
8743,75,2014-01-19,6.0,cloudy,29.486666666666668,3845.0,4788.0,0.0,1,19,2014,01-19,winter,1
8744,366,2014-01-20,6.0,cloudy,29.10983606557377,3766.0,4823.0,0.0,1,20,2014,01-20,winter,0
8745,342,2014-01-21,6.0,cloudy,5.387719298245614,3141.0,5185.0,0.0,1,21,2014,01-21,winter,0
8746,370,2014-01-22,6.0,rain or snow,9.12027027027027,2694.0,5495.0,0.0,1,22,2014,01-22,winter,0
8747,383,2014-01-23,6.0,cloudy,3.3120104438642297,2381.0,5856.0,0.0,1,23,2014,01-23,winter,0
8748,371,2014-01-24,6.0,cloudy,16.02264150943396,2089.0,5874.0,0.0,1,24,2014,01-24,winter,0
8749,81,2014-01-25,6.0,cloudy,14.713580246913585,1969.0,5903.0,0.0,1,25,2014,01-25,winter,1
8750,42,2014-01-26,6.0,cloudy,23.46190476190476,1988.0,5833.0,0.0,1,26,2014,01-26,winter,1
8751,152,2014-01-27,6.0,cloudy,-3.82171052631579,1955.0,5721.0,0.0,1,27,2014,01-27,winter,0
8752,176,2014-01-28,6.0,clear,-0.7301136363636362,1741.0,4882.0,0.0,1,28,2014,01-28,winter,0
8753,402,2014-01-29,6.0,clear,14.97363184079602,1575.0,4269.0,0.0,1,29,2014,01-29,winter,0
8754,558,2014-01-30,6.0,cloudy,27.625089605734768,1607.0,3988.0,0.0,1,30,2014,01-30,winter,0
8755,647,2014-01-31,6.0,cloudy,20.618392581143734,1782.0,3871.0,0.0,1,31,2014,01-31,winter,0
8756,39,2014-02-01,6.0,rain or snow,26.13076923076923,2058.0,4027.0,0.0,2,1,2014,02-01,winter,1
8757,60,2014-02-02,6.0,cloudy,15.448333333333332,2016.0,4004.0,0.0,2,2,2014,02-02,winter,1
8758,484,2014-02-03,6.0,cloudy,11.477066115702481,2034.0,3989.0,8868.0,2,3,2014,02-03,winter,0
8759,509,2014-02-04,6.0,cloudy,20.239292730844795,2366.0,4107.0,9336.0,2,4,2014,02-04,winter,0
8760,201,2014-02-05,6.0,rain or snow,19.022388059701488,2699.0,4274.0,9805.0,2,5,2014,02-05,winter,0
8761,320,2014-02-06,6.0,cloudy,2.188125,2498.0,4105.0,10002.0,2,6,2014,02-06,winter,0
8762,288,2014-02-07,6.0,cloudy,6.3277777777777775,2260.0,4042.0,10290.0,2,7,2014,02-07,winter,0
8763,53,2014-02-08,6.0,rain or snow,13.379245283018868,1901.0,3959.0,10569.0,2,8,2014,02-08,winter,1
8764,54,2014-02-09,6.0,cloudy,13.842592592592595,1915.0,3931.0,10257.0,2,9,2014,02-09,winter,1
8765,378,2014-02-10,6.0,clear,4.877513227513228,1909.0,3943.0,9969.0,2,10,2014,02-10,winter,0
8766,450,2014-02-11,6.0,clear,5.778666666666667,1803.0,4169.0,10196.0,2,11,2014,02-11,winter,0
8767,486,2014-02-12,6.0,cloudy,17.005761316872427,1744.0,4443.0,10492.0,2,12,2014,02-12,winter,0
8768,579,2014-02-13,6.0,cloudy,25.087046632124355,2029.0,4527.0,9987.0,2,13,2014,02-13,winter,0
8769,520,2014-02-14,6.0,cloudy,16.53057692307692,2288.0,4548.0,9777.0,2,14,2014,02-14,winter,0
8770,112,2014-02-15,6.0,cloudy,19.39553571428571,2520.0,4421.0,9614.0,2,15,2014,02-15,winter,1
8771,76,2014-02-16,6.0,cloudy,24.336842105263162,2579.0,4494.0,9051.0,2,16,2014,02-16,winter,1
8772,177,2014-02-17,6.0,rain or snow,24.007909604519767,2601.0,4510.0,8636.0,2,17,2014,02-17,winter,0
8773,545,2014-02-18,6.0,cloudy,38.45339449541285,2400.0,4203.0,8751.0,2,18,2014,02-18,winter,0
8774,812,2014-02-19,6.0,cloudy,37.5621921182266,2495.0,4239.0,9221.0,2,19,2014,02-19,winter,0
8775,366,2014-02-20,6.0,cloudy,38.04043715846994,2821.0,4850.0,9667.0,2,20,2014,02-20,winter,0
8776,533,2014-02-21,6.0,cloudy,30.338649155722326,2608.0,4896.0,9691.0,2,21,2014,02-21,winter,0
8777,153,2014-02-22,6.0,cloudy,29.339215686274514,2621.0,5141.0,9854.0,2,22,2014,02-22,winter,1
8778,109,2014-02-23,6.0,cloudy,23.02385321100918,2662.0,5241.0,9624.0,2,23,2014,02-23,winter,1
8779,616,2014-02-24,6.0,cloudy,19.575162337662338,2695.0,5296.0,9362.0,2,24,2014,02-24,winter,0
8780,606,2014-02-25,6.0,cloudy,16.011881188118814,3134.0,5534.0,9897.0,2,25,2014,02-25,winter,0
8781,476,2014-02-26,6.0,cloudy,9.331512605042018,3195.0,5690.0,10461.0,2,26,2014,02-26,winter,0
8782,352,2014-02-27,6.0,cloudy,7.742329545454543,2859.0,5680.0,10785.0,2,27,2014,02-27,winter,0
8783,586,2014-02-28,6.0,cloudy,21.404948805460748,2845.0,5453.0,10961.0,2,28,2014,02-28,winter,0
8784,96,2014-03-01,6.0,rain or snow,18.980208333333334,2898.0,5519.0,11145.0,3,1,2014,03-01,spring,1
8785,67,2014-03-02,6.0,cloudy,8.422388059701492,2841.0,5503.0,10683.0,3,2,2014,03-02,spring,1
8786,352,2014-03-03,6.0,cloudy,11.615625,2799.0,5494.0,10103.0,3,3,2014,03-03,spring,0
8787,599,2014-03-04,6.0,cloudy,20.888647746243734,2535.0,5669.0,10416.0,3,4,2014,03-04,spring,0
8788,333,2014-03-05,6.0,cloudy,20.4915915915916,2528.0,5723.0,10955.0,3,5,2014,03-05,spring,0
8789,618,2014-03-06,6.0,cloudy,25.45938511326861,2385.0,5244.0,10804.0,3,6,2014,03-06,spring,0
8790,830,2014-03-07,6.0,cloudy,38.15144578313252,2651.0,5496.0,10913.0,3,7,2014,03-07,spring,0
8791,130,2014-03-08,6.0,cloudy,27.61692307692308,2895.0,5793.0,11542.0,3,8,2014,03-08,spring,1
8792,153,2014-03-09,6.0,cloudy,35.931372549019606,2929.0,5770.0,11352.0,3,9,2014,03-09,spring,1
8793,1219,2014-03-10,6.0,cloudy,47.540442986054146,3015.0,5814.0,11217.0,3,10,2014,03-10,spring,0
8794,1073,2014-03-11,6.0,cloudy,42.61463187325256,3882.0,6417.0,12383.0,3,11,2014,03-11,spring,0
8795,361,2014-03-12,6.0,cloudy,25.82382271468144,4356.0,6884.0,13402.0,3,12,2014,03-12,spring,0
8796,656,2014-03-13,6.0,cloudy,28.22789634146341,4384.0,6769.0,13385.0,3,13,2014,03-13,spring,0
8797,1057,2014-03-14,6.0,cloudy,46.00927152317882,4422.0,7073.0,13591.0,3,14,2014,03-14,spring,0
8798,208,2014-03-15,6.0,cloudy,35.88028846153846,4649.0,7544.0,14162.0,3,15,2014,03-15,spring,1
8799,110,2014-03-16,6.0,cloudy,22.33272727272728,4727.0,7656.0,13791.0,3,16,2014,03-16,spring,1
8800,833,2014-03-17,6.0,cloudy,32.39003601440577,4684.0,7699.0,13381.0,3,17,2014,03-17,spring,0
8801,1226,2014-03-18,6.0,cloudy,43.77251223491028,4298.0,8180.0,14102.0,3,18,2014,03-18,spring,0
8802,716,2014-03-19,6.0,cloudy,39.43645251396647,4451.0,8807.0,15252.0,3,19,2014,03-19,spring,0
8803,1050,2014-03-20,6.0,cloudy,39.83866666666668,4806.0,9190.0,15791.0,3,20,2014,03-20,spring,0
8804,1189,2014-03-21,6.0,cloudy,47.73456686290999,5200.0,9622.0,16296.0,3,21,2014,03-21,spring,0
8805,200,2014-03-22,6.0,cloudy,37.969,5332.0,9981.0,16673.0,3,22,2014,03-22,spring,1
8806,111,2014-03-23,6.0,cloudy,26.918018018018017,5324.0,10051.0,16507.0,3,23,2014,03-23,spring,1
8807,857,2014-03-24,6.0,cloudy,29.57677946324388,5325.0,10009.0,16085.0,3,24,2014,03-24,spring,0
8808,812,2014-03-25,6.0,cloudy,26.119334975369462,5349.0,9647.0,16789.0,3,25,2014,03-25,spring,0
8809,905,2014-03-26,6.0,cloudy,31.70364640883977,4935.0,9386.0,17492.0,3,26,2014,03-26,spring,0
8810,688,2014-03-27,6.0,rain or snow,41.93779069767442,5124.0,9930.0,17781.0,3,27,2014,03-27,spring,0
8811,823,2014-03-28,6.0,cloudy,38.2868772782503,4762.0,9962.0,17863.0,3,28,2014,03-28,spring,0
8812,174,2014-03-29,6.0,cloudy,36.48793103448278,4396.0,9728.0,18210.0,3,29,2014,03-29,spring,1
8813,319,2014-03-30,6.0,cloudy,47.83510971786835,4370.0,9694.0,18032.0,3,30,2014,03-30,spring,1
8814,1328,2014-03-31,6.0,cloudy,60.30097891566266,4578.0,9903.0,17765.0,3,31,2014,03-31,spring,0
8815,1214,2014-04-01,6.0,cloudy,41.63171334431631,5049.0,10398.0,18997.0,4,1,2014,04-01,spring,0
8816,1163,2014-04-02,6.0,cloudy,38.50945829750645,5451.0,10386.0,20144.0,4,2,2014,04-02,spring,0
8817,589,2014-04-03,6.0,cloudy,36.80848896434635,5709.0,10833.0,20955.0,4,3,2014,04-03,spring,0
8818,825,2014-04-04,6.0,cloudy,40.30896969696968,5610.0,10372.0,20945.0,4,4,2014,04-04,spring,0
8819,287,2014-04-05,6.0,cloudy,45.581184668989536,5612.0,10008.0,21437.0,4,5,2014,04-05,spring,1
8820,273,2014-04-06,6.0,cloudy,51.71611721611722,5725.0,10095.0,21106.0,4,6,2014,04-06,spring,1
8821,1337,2014-04-07,6.0,cloudy,47.78451757666417,5679.0,10257.0,20549.0,4,7,2014,04-07,spring,0
8822,1459,2014-04-08,6.0,cloudy,51.22069910897875,5688.0,10737.0,21756.0,4,8,2014,04-08,spring,0
8823,1682,2014-04-09,6.0,cloudy,55.104399524375744,5933.0,11384.0,23062.0,4,9,2014,04-09,spring,0
8824,1663,2014-04-10,6.0,cloudy,60.12717979555021,6452.0,12161.0,23525.0,4,10,2014,04-10,spring,0
8825,1770,2014-04-11,6.0,cloudy,62.312711864406786,7526.0,13136.0,24115.0,4,11,2014,04-11,spring,0
8826,483,2014-04-12,6.0,cloudy,72.70144927536231,8471.0,14083.0,25524.0,4,12,2014,04-12,spring,1
8827,195,2014-04-13,6.0,cloudy,56.5123076923077,8667.0,14392.0,25351.0,4,13,2014,04-13,spring,1
8828,574,2014-04-14,6.0,rain or snow,37.17682926829269,8589.0,14268.0,24489.0,4,14,2014,04-14,spring,0
8829,876,2014-04-15,6.0,cloudy,33.43458904109589,7826.0,13514.0,24855.0,4,15,2014,04-15,spring,0
8830,1383,2014-04-16,6.0,cloudy,45.4477223427332,7243.0,13176.0,25621.0,4,16,2014,04-16,spring,0
8831,1541,2014-04-17,6.0,cloudy,54.92070084360804,6944.0,13396.0,26171.0,4,17,2014,04-17,spring,0
8832,1158,2014-04-18,6.0,cloudy,46.635837651122635,6822.0,14348.0,26486.0,4,18,2014,04-18,spring,0
8833,316,2014-04-19,6.0,cloudy,57.48449367088608,6210.0,14681.0,26928.0,4,19,2014,04-19,spring,1
8834,327,2014-04-20,6.0,cloudy,72.0645259938838,6043.0,14710.0,26194.0,4,20,2014,04-20,spring,1
8835,1544,2014-04-21,6.0,cloudy,66.9973445595855,6175.0,14764.0,25332.0,4,21,2014,04-21,spring,0
8836,1656,2014-04-22,6.0,cloudy,49.368538647342994,7145.0,14971.0,26676.0,4,22,2014,04-22,spring,0
8837,1623,2014-04-23,6.0,cloudy,44.42359827479974,7925.0,15168.0,28221.0,4,23,2014,04-23,spring,0
8838,1594,2014-04-24,6.0,cloudy,57.37258469259724,8165.0,15109.0,28987.0,4,24,2014,04-24,spring,0
8839,1780,2014-04-25,6.0,cloudy,61.4911797752809,8218.0,15040.0,29769.0,4,25,2014,04-25,spring,0
8840,313,2014-04-26,6.0,cloudy,46.40511182108625,8840.0,15050.0,30644.0,4,26,2014,04-26,spring,1
8841,292,2014-04-27,6.0,cloudy,54.65445205479452,8837.0,14880.0,30269.0,4,27,2014,04-27,spring,1
8842,852,2014-04-28,6.0,cloudy,51.35974178403756,8802.0,14977.0,29738.0,4,28,2014,04-28,spring,0
8843,1600,2014-04-29,6.0,cloudy,53.5775,8110.0,15255.0,30416.0,4,29,2014,04-29,spring,0
8844,1583,2014-04-30,6.0,cloudy,48.46253948199621,8054.0,15979.0,31697.0,4,30,2014,04-30,spring,0
8845,1026,2014-05-01,6.0,rain or snow,46.16647173489279,8014.0,16179.0,31952.0,5,1,2014,05-01,spring,0
8846,1528,2014-05-02,6.0,cloudy,50.09083769633508,7446.0,15664.0,31764.0,5,2,2014,05-02,spring,0
8847,416,2014-05-03,6.0,cloudy,62.059375,7194.0,16034.0,32129.0,5,3,2014,05-03,spring,1
8848,347,2014-05-04,6.0,cloudy,52.54236311239193,7297.0,16134.0,31956.0,5,4,2014,05-04,spring,1
8849,1642,2014-05-05,6.0,cloudy,49.46205846528625,7352.0,16154.0,31478.0,5,5,2014,05-05,spring,0
8850,1677,2014-05-06,6.0,cloudy,56.712522361359575,8142.0,16252.0,32833.0,5,6,2014,05-06,spring,0
8851,1957,2014-05-07,6.0,cloudy,60.683137455288716,8219.0,16273.0,34237.0,5,7,2014,05-07,spring,0
8852,2155,2014-05-08,6.0,cloudy,81.2338747099768,8593.0,16607.0,34857.0,5,8,2014,05-08,spring,0
8853,1459,2014-05-09,6.0,cloudy,68.50424948594929,9722.0,17168.0,35553.0,5,9,2014,05-09,spring,0
8854,588,2014-05-10,6.0,cloudy,70.08945578231292,9653.0,16847.0,35330.0,5,10,2014,05-10,spring,1
8855,362,2014-05-11,6.0,cloudy,74.91906077348067,9825.0,17122.0,34255.0,5,11,2014,05-11,spring,1
8856,1961,2014-05-12,6.0,cloudy,78.6153493115757,9840.0,17192.0,32847.0,5,12,2014,05-12,spring,0
8857,1772,2014-05-13,6.0,cloudy,60.09334085778781,10159.0,18301.0,34325.0,5,13,2014,05-13,spring,0
8858,1842,2014-05-14,6.0,cloudy,53.0799674267101,10254.0,18473.0,35902.0,5,14,2014,05-14,spring,0
8859,1193,2014-05-15,6.0,cloudy,48.22866722548198,10139.0,18732.0,37170.0,5,15,2014,05-15,spring,0
8860,1109,2014-05-16,6.0,cloudy,42.8,9177.0,18899.0,37487.0,5,16,2014,05-16,spring,0
8861,453,2014-05-17,6.0,cloudy,54.6916114790287,8827.0,18480.0,37213.0,5,17,2014,05-17,spring,1
8862,508,2014-05-18,6.0,cloudy,64.66161417322834,8692.0,18517.0,36125.0,5,18,2014,05-18,spring,1
8863,1572,2014-05-19,6.0,cloudy,65.46965648854962,8838.0,18678.0,35475.0,5,19,2014,05-19,spring,0
8864,2316,2014-05-20,6.0,cloudy,77.29835924006909,8449.0,18608.0,36731.0,5,20,2014,05-20,spring,0
8865,2410,2014-05-21,6.0,cloudy,79.27941908713693,8993.0,19247.0,38720.0,5,21,2014,05-21,spring,0
8866,2415,2014-05-22,6.0,cloudy,63.786997929606606,9561.0,19700.0,39586.0,5,22,2014,05-22,spring,0
8867,2030,2014-05-23,6.0,cloudy,62.252019704433486,10783.0,19960.0,40345.0,5,23,2014,05-23,spring,0
8868,435,2014-05-24,6.0,cloudy,66.78183908045979,11704.0,20531.0,40752.0,5,24,2014,05-24,spring,1
8869,434,2014-05-25,6.0,cloudy,75.84170506912444,11686.0,20378.0,39593.0,5,25,2014,05-25,spring,1
8870,413,2014-05-26,6.0,cloudy,80.52300242130751,11612.0,20450.0,38247.0,5,26,2014,05-26,spring,0
8871,2001,2014-05-27,6.0,cloudy,75.60084957521241,10453.0,18902.0,38347.0,5,27,2014,05-27,spring,0
8872,2241,2014-05-28,6.0,cloudy,62.04926372155289,10138.0,19131.0,40056.0,5,28,2014,05-28,spring,0
8873,2359,2014-05-29,6.0,cloudy,67.70262823230182,9969.0,19530.0,41445.0,5,29,2014,05-29,spring,0
8874,2395,2014-05-30,6.0,cloudy,72.42726513569937,9913.0,20696.0,42204.0,5,30,2014,05-30,spring,0
8875,634,2014-05-31,6.0,cloudy,80.28044164037856,10278.0,21982.0,43016.0,5,31,2014,05-31,spring,1
8876,542,2014-06-01,6.0,cloudy,82.54169741697417,10477.0,22163.0,42624.0,6,1,2014,06-01,summer,1
8877,2242,2014-06-02,6.0,cloudy,78.29545049063336,10585.0,22197.0,41638.0,6,2,2014,06-02,summer,0
8878,2535,2014-06-03,6.0,cloudy,76.23570019723866,12414.0,22867.0,43464.0,6,3,2014,06-03,summer,0
8879,1527,2014-06-04,6.0,cloudy,62.979895219384396,12948.0,23086.0,45652.0,6,4,2014,06-04,summer,0
8880,2529,2014-06-05,6.0,cloudy,69.64717279557135,12234.0,22203.0,45537.0,6,5,2014,06-05,summer,0
8881,2612,2014-06-06,6.0,cloudy,74.41412710566615,12404.0,22317.0,46389.0,6,6,2014,06-06,summer,0
8882,715,2014-06-07,6.0,cloudy,78.0525874125874,12621.0,22899.0,47044.0,6,7,2014,06-07,summer,1
8883,568,2014-06-08,6.0,cloudy,67.7625,12702.0,23179.0,45604.0,6,8,2014,06-08,summer,1
8884,2299,2014-06-09,6.0,cloudy,67.05154414963027,12728.0,23313.0,44713.0,6,9,2014,06-09,summer,0
8885,1368,2014-06-10,6.0,rain or snow,59.46352339181287,12785.0,25199.0,46424.0,6,10,2014,06-10,summer,0
8886,2044,2014-06-11,6.0,cloudy,62.68018590998042,11618.0,24566.0,47430.0,6,11,2014,06-11,summer,0
8887,2162,2014-06-12,6.0,cloudy,73.66507863089731,12135.0,24369.0,47513.0,6,12,2014,06-12,summer,0
8888,2676,2014-06-13,6.0,cloudy,67.87324364723467,11768.0,24172.0,47903.0,6,13,2014,06-13,summer,0
8889,857,2014-06-14,6.0,cloudy,72.94924154025671,11832.0,24453.0,48737.0,6,14,2014,06-14,summer,1
8890,639,2014-06-15,6.0,cloudy,79.53943661971829,11974.0,24676.0,48401.0,6,15,2014,06-15,summer,1
8891,2718,2014-06-16,6.0,cloudy,82.50636497424577,12045.0,24773.0,47931.0,6,16,2014,06-16,summer,0
8892,2562,2014-06-17,6.0,cloudy,84.57587822014051,12464.0,25249.0,50196.0,6,17,2014,06-17,summer,0
8893,2083,2014-06-18,6.0,cloudy,76.71569851176187,13658.0,25276.0,52250.0,6,18,2014,06-18,summer,0
8894,2472,2014-06-19,6.0,cloudy,69.84510517799353,13697.0,25832.0,52761.0,6,19,2014,06-19,summer,0
8895,2540,2014-06-20,6.0,cloudy,76.69677165354331,14007.0,25775.0,52917.0,6,20,2014,06-20,summer,0
8896,634,2014-06-21,6.0,cloudy,75.03596214511043,13871.0,25703.0,53047.0,6,21,2014,06-21,summer,1
8897,801,2014-06-22,6.0,cloudy,74.9661672908864,13648.0,25622.0,51266.0,6,22,2014,06-22,summer,1
8898,2205,2014-06-23,6.0,cloudy,76.57170068027212,13810.0,25855.0,50037.0,6,23,2014,06-23,summer,0
8899,2294,2014-06-24,6.0,cloudy,77.56264167393198,13297.0,25761.0,51807.0,6,24,2014,06-24,summer,0
8900,2760,2014-06-25,6.0,cloudy,65.58010869565217,13029.0,26687.0,53667.0,6,25,2014,06-25,summer,0
8901,2560,2014-06-26,6.0,cloudy,67.338671875,13706.0,27403.0,56014.0,6,26,2014,06-26,summer,0
8902,2533,2014-06-27,6.0,cloudy,79.94441373864983,13794.0,27801.0,56573.0,6,27,2014,06-27,summer,0
8903,670,2014-06-28,6.0,cloudy,81.28955223880595,13787.0,27658.0,56865.0,6,28,2014,06-28,summer,1
8904,683,2014-06-29,6.0,cloudy,80.79428989751099,13823.0,27471.0,55176.0,6,29,2014,06-29,summer,1
8905,2326,2014-06-30,6.0,cloudy,80.32343078245917,13705.0,27515.0,53464.0,6,30,2014,06-30,summer,0
8906,2931,2014-07-01,6.0,cloudy,75.97294438758104,13826.0,27123.0,55156.0,7,1,2014,07-01,summer,0
8907,2415,2014-07-02,6.0,cloudy,62.86960662525879,14463.0,27492.0,57545.0,7,2,2014,07-02,summer,0
8908,2449,2014-07-03,6.0,cloudy,68.74850959575336,14118.0,27824.0,57718.0,7,3,2014,07-03,summer,0
8909,581,2014-07-04,6.0,cloudy,73.04956970740103,14007.0,27801.0,57632.0,7,4,2014,07-04,summer,0
8910,530,2014-07-05,6.0,cloudy,73.29188679245283,12055.0,25842.0,56686.0,7,5,2014,07-05,summer,1
8911,548,2014-07-06,6.0,cloudy,80.62956204379563,11915.0,25738.0,54687.0,7,6,2014,07-06,summer,1
8912,2450,2014-07-07,6.0,cloudy,81.9585306122449,11780.0,25485.0,52623.0,7,7,2014,07-07,summer,0
8913,2538,2014-07-08,6.0,cloudy,75.97474389282901,11904.0,25730.0,54358.0,7,8,2014,07-08,summer,0
8914,2791,2014-07-09,6.0,cloudy,74.27065567896813,11511.0,25974.0,56328.0,7,9,2014,07-09,summer,0
8915,3007,2014-07-10,6.0,cloudy,73.23126039241771,11887.0,26005.0,56820.0,7,10,2014,07-10,summer,0
8916,2410,2014-07-11,6.0,cloudy,73.9795020746888,12445.0,26452.0,58459.0,7,11,2014,07-11,summer,0
8917,412,2014-07-12,6.0,cloudy,77.15606796116505,14274.0,26329.0,58825.0,7,12,2014,07-12,summer,1
8918,604,2014-07-13,6.0,cloudy,79.2748344370861,14156.0,26071.0,57075.0,7,13,2014,07-13,summer,1
8919,2544,2014-07-14,6.0,cloudy,72.45656446540879,14212.0,25992.0,55003.0,7,14,2014,07-14,summer,0
8920,2801,2014-07-15,6.0,cloudy,63.15647982863264,14306.0,26210.0,56690.0,7,15,2014,07-15,summer,0
8921,2875,2014-07-16,6.0,cloudy,67.53095652173913,14569.0,26080.0,58852.0,7,16,2014,07-16,summer,0
8922,2971,2014-07-17,6.0,cloudy,70.73439919219119,14653.0,26540.0,59009.0,7,17,2014,07-17,summer,0
8923,2841,2014-07-18,6.0,cloudy,73.74956001407955,14617.0,27062.0,59418.0,7,18,2014,07-18,summer,0
8924,863,2014-07-19,6.0,cloudy,75.20521436848205,15048.0,29322.0,60176.0,7,19,2014,07-19,summer,1
8925,719,2014-07-20,6.0,cloudy,77.19499304589708,15499.0,29655.0,58567.0,7,20,2014,07-20,summer,1
8926,2897,2014-07-21,6.0,clear,79.80517777010701,15614.0,29826.0,56746.0,7,21,2014,07-21,summer,0
8927,2719,2014-07-22,6.0,cloudy,84.2602427363001,15967.0,30273.0,59009.0,7,22,2014,07-22,summer,0
8928,2704,2014-07-23,6.0,cloudy,68.18121301775146,15885.0,30454.0,60927.0,7,23,2014,07-23,summer,0
8929,2893,2014-07-24,6.0,cloudy,69.70871068095403,15714.0,30367.0,61426.0,7,24,2014,07-24,summer,0
8930,2630,2014-07-25,6.0,cloudy,69.95319391634979,15636.0,30253.0,62025.0,7,25,2014,07-25,summer,0
8931,580,2014-07-26,6.0,cloudy,78.48637931034484,15425.0,30473.0,61895.0,7,26,2014,07-26,summer,1
8932,734,2014-07-27,6.0,cloudy,79.69046321525884,15142.0,30641.0,59915.0,7,27,2014,07-27,summer,1
8933,2823,2014-07-28,6.0,cloudy,67.18880623450231,15157.0,30771.0,58116.0,7,28,2014,07-28,summer,0
8934,3037,2014-07-29,6.0,cloudy,73.72808692788935,15083.0,31050.0,60269.0,7,29,2014,07-29,summer,0
8935,2966,2014-07-30,6.0,cloudy,71.31298044504379,15401.0,31286.0,62623.0,7,30,2014,07-30,summer,0
8936,2890,2014-07-31,6.0,cloudy,77.38439446366782,15663.0,31377.0,63263.0,7,31,2014,07-31,summer,0
8937,2644,2014-08-01,6.0,cloudy,75.09217095310136,15660.0,31296.0,63222.0,8,1,2014,08-01,summer,0
8938,899,2014-08-02,6.0,cloudy,77.49421579532816,15674.0,31099.0,63451.0,8,2,2014,08-02,summer,1
8939,534,2014-08-03,6.0,cloudy,80.79101123595507,15993.0,31135.0,61901.0,8,3,2014,08-03,summer,1
8940,2614,2014-08-04,6.0,cloudy,74.560558530987,15793.0,30950.0,61854.0,8,4,2014,08-04,summer,0
8941,2877,2014-08-05,6.0,cloudy,73.88595759471673,15584.0,30667.0,63938.0,8,5,2014,08-05,summer,0
8942,2316,2014-08-06,6.0,cloudy,73.09663212435233,15424.0,30825.0,66267.0,8,6,2014,08-06,summer,0
8943,2855,2014-08-07,6.0,cloudy,75.43187390542906,14774.0,30437.0,66133.0,8,7,2014,08-07,summer,0
8944,2627,2014-08-08,6.0,cloudy,77.23231823372667,14739.0,30399.0,66450.0,8,8,2014,08-08,summer,0
8945,735,2014-08-09,6.0,cloudy,75.55687074829932,14722.0,30396.0,66286.0,8,9,2014,08-09,summer,1
8946,660,2014-08-10,6.0,cloudy,76.16560606060607,14558.0,30551.0,64014.0,8,10,2014,08-10,summer,1
